17.659433364868164,72,33,114,255
22.75599921544393,66,61,132,255
27.852565066019693,56,87,140,255
32.94913091659545,45,111,142,255
38.04569676717122,36,133,141,255
43.14226261774698,30,154,137,255
48.238828468322744,42,176,126,255
53.33539431889851,81,196,104,255
58.43196016947427,134,212,73,255
63.52852602005004,194,223,34,255
